phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6956576,https://elinastorebd.com/index.html?HVtEWzRdxTfcVGvBHJJInIkOMJIbhUvgFCdgXsEXRDCfGVhBJniNUHYGV,http://www.phishtank.com/phish_detail.php?phish_id=6956576,2021-02-07T22:39:47+00:00,yes,2021-03-13T00:01:59+00:00,yes,Other
6956544,http://cliniqtec.com/lxhxnbkvll.html,http://www.phishtank.com/phish_detail.php?phish_id=6956544,2021-02-07T22:14:12+00:00,yes,2021-03-12T23:09:11+00:00,yes,Other
6956507,http://tabac-lemarcus.fr/rxdllelfcn.html,http://www.phishtank.com/phish_detail.php?phish_id=6956507,2021-02-07T21:16:57+00:00,yes,2021-03-12T20:09:20+00:00,yes,Other
6956506,https://bancoiinng.site44.com/IG.html,http://www.phishtank.com/phish_detail.php?phish_id=6956506,2021-02-07T21:13:51+00:00,yes,2021-02-08T16:20:04+00:00,yes,"ING Direct"
6956467,https://www.bekiroglunakliyat.com/goztepe/,http://www.phishtank.com/phish_detail.php?phish_id=6956467,2021-02-07T20:43:08+00:00,yes,2021-02-08T16:17:29+00:00,yes,"ING Direct"
6956461,http://www.texstyleintlinc.com/mccqzvhlmv.html,http://www.phishtank.com/phish_detail.php?phish_id=6956461,2021-02-07T20:39:41+00:00,yes,2021-03-12T07:44:12+00:00,yes,Other
6956440,"https://services.runescape.com-vzla.ru/m=weblogin/loginform617,655,827,12397633,2167",http://www.phishtank.com/phish_detail.php?phish_id=6956440,2021-02-07T20:13:57+00:00,yes,2021-02-08T16:12:20+00:00,yes,Other
6956374,https://moodle.lms-su.com/diepost/diepost/manage/,http://www.phishtank.com/phish_detail.php?phish_id=6956374,2021-02-07T18:44:21+00:00,yes,2021-02-08T16:02:04+00:00,yes,Other
6956083,http://www.cutt.ly/dkvKq49/,http://www.phishtank.com/phish_detail.php?phish_id=6956083,2021-02-07T14:06:32+00:00,yes,2021-02-08T15:43:58+00:00,yes,Other
6956054,https://ngx273.inmotionhosting.com/~storeg6/wp-includes/csss/ch/signin.php,http://www.phishtank.com/phish_detail.php?phish_id=6956054,2021-02-07T14:04:55+00:00,yes,2021-02-08T15:40:31+00:00,yes,Other
6956052,https://myburbankvacations.com/wp-includes/blocks/redirect-Requests,http://www.phishtank.com/phish_detail.php?phish_id=6956052,2021-02-07T14:04:51+00:00,yes,2021-02-08T15:39:39+00:00,yes,Other
6956018,https://dhlgpi.com/trackingdhlpack.html,http://www.phishtank.com/phish_detail.php?phish_id=6956018,2021-02-07T14:02:48+00:00,yes,2021-03-10T09:46:26+00:00,yes,Other
6956012,https://dhlgpi.com/no,http://www.phishtank.com/phish_detail.php?phish_id=6956012,2021-02-07T14:02:34+00:00,yes,2021-03-10T09:45:29+00:00,yes,Other
6956004,https://dhlgpi.com/ingx,http://www.phishtank.com/phish_detail.php?phish_id=6956004,2021-02-07T14:02:14+00:00,yes,2021-03-10T09:45:29+00:00,yes,Other
6956002,https://dhlgpi.com/ing,http://www.phishtank.com/phish_detail.php?phish_id=6956002,2021-02-07T14:02:10+00:00,yes,2021-03-09T00:23:39+00:00,yes,Other
6955994,https://dhlgpi.com/idmsac.apps,http://www.phishtank.com/phish_detail.php?phish_id=6955994,2021-02-07T14:01:47+00:00,yes,2021-03-10T09:39:47+00:00,yes,Other
6955989,http://dhlgpi.com/direktnet,http://www.phishtank.com/phish_detail.php?phish_id=6955989,2021-02-07T14:01:33+00:00,yes,2021-03-09T08:13:22+00:00,yes,Other
6955980,https://dhlgpi.com/2x,http://www.phishtank.com/phish_detail.php?phish_id=6955980,2021-02-07T14:01:09+00:00,yes,2021-03-10T09:38:58+00:00,yes,Other
6955978,https://dhlgpi.com/2,http://www.phishtank.com/phish_detail.php?phish_id=6955978,2021-02-07T14:01:04+00:00,yes,2021-03-10T09:38:09+00:00,yes,Other
6955882,https://cutt.ly/dkvKq49,http://www.phishtank.com/phish_detail.php?phish_id=6955882,2021-02-07T10:14:52+00:00,yes,2021-02-07T10:18:53+00:00,yes,Other
6955841,https://wvwv.xn--zonsegurasbn1cmp-hmb1nth.com/,http://www.phishtank.com/phish_detail.php?phish_id=6955841,2021-02-07T06:58:30+00:00,yes,2021-03-10T09:37:20+00:00,yes,Virustotal
6955838,https://buycrystalmeth.se/wp-content/plugins/apikey/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6955838,2021-02-07T06:48:02+00:00,yes,2021-03-08T08:23:34+00:00,yes,Other
6955816,http://hagit-simantov.co.il/uvdfohhnei.html,http://www.phishtank.com/phish_detail.php?phish_id=6955816,2021-02-07T05:04:14+00:00,yes,2021-03-08T07:56:40+00:00,yes,Other
6955704,http://baovesusonglcxt.com/wp-includes/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6955704,2021-02-07T03:55:05+00:00,yes,2021-03-06T17:28:31+00:00,yes,Other
6955598,http://rodinagermaniya.ru/BlgaxdoTvW.html,http://www.phishtank.com/phish_detail.php?phish_id=6955598,2021-02-07T02:58:18+00:00,yes,2021-03-05T02:35:08+00:00,yes,Other
6955560,https://wpslots.com/wp-includes/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6955560,2021-02-07T02:28:34+00:00,yes,2021-03-04T17:09:22+00:00,yes,Other
6955495,http://natwest.secured-online-verify.com/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6955495,2021-02-07T02:05:23+00:00,yes,2021-02-07T02:12:25+00:00,yes,Other
6955494,http://natwest.secured-online-verify.com/,http://www.phishtank.com/phish_detail.php?phish_id=6955494,2021-02-07T02:05:22+00:00,yes,2021-02-07T02:12:25+00:00,yes,Other
6955471,http://thechillipicklecanteen.com/login.php?cmd=login_submit&amp;id=6b865cf9e097a50b2c7ddf876539bf9d6b865cf9e097a50b2c7ddf876539bf9d&amp;session=6b865cf9e097a50b2c7ddf876539bf9d6b865cf9e097a50b2c7ddf876539bf9d,http://www.phishtank.com/phish_detail.php?phish_id=6955471,2021-02-07T02:04:14+00:00,yes,2021-02-07T02:10:44+00:00,yes,Other
6955435,http://jeranglah-rendah.nusantara.net.id/aipcvqslag.html,http://www.phishtank.com/phish_detail.php?phish_id=6955435,2021-02-07T02:02:00+00:00,yes,2021-03-03T23:35:54+00:00,yes,Other
6955392,https://www.bit.ly/3aFo6KX,http://www.phishtank.com/phish_detail.php?phish_id=6955392,2021-02-07T01:31:58+00:00,yes,2021-02-07T01:33:58+00:00,yes,Other
6955363,https://rb.gy/v75v1u?Facebook_Update,http://www.phishtank.com/phish_detail.php?phish_id=6955363,2021-02-07T01:03:23+00:00,yes,2021-02-07T01:05:12+00:00,yes,Facebook
6955247,https://j.mp/3arX6OO,http://www.phishtank.com/phish_detail.php?phish_id=6955247,2021-02-06T22:06:05+00:00,yes,2021-03-03T06:17:18+00:00,yes,"ABSA Bank"
6955202,"https://secure.runescape.com-vzla.ru/m=weblogin/loginform973,116,721,39427724,2167",http://www.phishtank.com/phish_detail.php?phish_id=6955202,2021-02-06T21:02:40+00:00,yes,2021-02-06T21:08:15+00:00,yes,Other
6955180,https://aero-flot.us/,http://www.phishtank.com/phish_detail.php?phish_id=6955180,2021-02-06T20:09:24+00:00,yes,2021-02-09T16:18:19+00:00,yes,Other
6955092,https://vmi454420.contaboserver.net/,http://www.phishtank.com/phish_detail.php?phish_id=6955092,2021-02-06T18:20:15+00:00,yes,2021-02-06T18:25:58+00:00,yes,Other
6954996,http://billing-errorhelp.com/,http://www.phishtank.com/phish_detail.php?phish_id=6954996,2021-02-06T14:04:56+00:00,yes,2021-02-06T14:08:37+00:00,yes,Other
6954985,https://servindustriadelsur.com/,http://www.phishtank.com/phish_detail.php?phish_id=6954985,2021-02-06T14:04:16+00:00,yes,2021-02-06T14:06:59+00:00,yes,Other
6954984,http://nwolb.default.aspx.cookiecheck.refferiddent.aspx.online.cross-press.net/,http://www.phishtank.com/phish_detail.php?phish_id=6954984,2021-02-06T14:04:12+00:00,yes,2021-02-06T14:06:59+00:00,yes,Other
6954978,http://online.natwest-supportcentre.com/,http://www.phishtank.com/phish_detail.php?phish_id=6954978,2021-02-06T14:03:55+00:00,yes,2021-02-06T14:07:00+00:00,yes,Other
6954977,http://nwolbderegisterdevice-access.com/,http://www.phishtank.com/phish_detail.php?phish_id=6954977,2021-02-06T14:03:50+00:00,yes,2021-02-06T14:07:00+00:00,yes,Other
6954975,http://www.flooringexpert.com/testo/WellsFargo/WellsFargo/wells/,http://www.phishtank.com/phish_detail.php?phish_id=6954975,2021-02-06T14:03:35+00:00,yes,2021-02-06T14:06:10+00:00,yes,Other
6954929,http://kelpiesinc.com/HNR_Color,http://www.phishtank.com/phish_detail.php?phish_id=6954929,2021-02-06T14:00:43+00:00,yes,2021-02-06T14:02:54+00:00,yes,Other
6954930,http://kelpiesinc.com/HNR_Color/,http://www.phishtank.com/phish_detail.php?phish_id=6954930,2021-02-06T14:00:43+00:00,yes,2021-02-06T14:02:54+00:00,yes,Other
6954912,https://beansbulletsbandagesandyou.com/bullets/wp-admin/user/algr/5e7f0/?authorization_uri=https:%2F%2Fallegro.pl%2Fauth%2Foauth%2Fauthorize%3Fclient_id%3Dtb5SFf3cRxEyspDN%26redirect_uri%3Dhttps:%2F%2Fallegro.pl%2Flogin%2Fauth%26response_type%3Dcode%26state%3DBxmOlp&oauth=true,http://www.phishtank.com/phish_detail.php?phish_id=6954912,2021-02-06T13:36:20+00:00,yes,2021-02-06T13:38:53+00:00,yes,Allegro
6954911,https://beansbulletsbandagesandyou.com/bullets/wp-admin/user/algr/?465525269-wlsarsvqpvp,http://www.phishtank.com/phish_detail.php?phish_id=6954911,2021-02-06T13:36:19+00:00,yes,2021-02-06T13:38:53+00:00,yes,Allegro
6954887,http://appatualizecef.com/proc/54279?id=119962234,http://www.phishtank.com/phish_detail.php?phish_id=6954887,2021-02-06T12:15:39+00:00,yes,2021-02-06T12:17:24+00:00,yes,Caixa
6954851,http://link.upnyk.ac.id/1sj,http://www.phishtank.com/phish_detail.php?phish_id=6954851,2021-02-06T11:18:12+00:00,yes,2021-02-06T11:47:37+00:00,yes,Other
6954670,https://bitly.com/3aolO2y,http://www.phishtank.com/phish_detail.php?phish_id=6954670,2021-02-06T08:59:07+00:00,yes,2021-02-06T11:39:37+00:00,yes,Other
6954650,https://beansbulletsbandagesandyou.com/bullets/wp-admin/user/algr/?333295712-opnmttsvxxp,http://www.phishtank.com/phish_detail.php?phish_id=6954650,2021-02-06T08:20:20+00:00,yes,2021-02-06T11:37:10+00:00,yes,Allegro
6954630,https://my2ktop.ecwid.com,http://www.phishtank.com/phish_detail.php?phish_id=6954630,2021-02-06T07:45:15+00:00,yes,2021-02-06T07:48:28+00:00,yes,Virustotal
6954628,https://my2ktop.company.site,http://www.phishtank.com/phish_detail.php?phish_id=6954628,2021-02-06T07:38:14+00:00,yes,2021-02-06T07:41:47+00:00,yes,Amazon.com
6954261,https://secure279.inmotionhosting.com/~n71e5c5/ak/johter/SBROCKER/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6954261,2021-02-06T02:05:13+00:00,yes,2021-02-06T11:19:18+00:00,yes,Other
6954184,http://ekvarika.ru/plugins/Popularenlinea/Home.html,http://www.phishtank.com/phish_detail.php?phish_id=6954184,2021-02-06T02:00:28+00:00,yes,2021-02-06T11:15:09+00:00,yes,Other
6954182,"https://secure.runescape.com-vzla.ru/m=weblogin/loginform335,981,557,59524151,2167",http://www.phishtank.com/phish_detail.php?phish_id=6954182,2021-02-06T02:00:11+00:00,yes,2021-02-06T11:14:19+00:00,yes,Other
6954020,https://beansbulletsbandagesandyou.com/bullets/wp-admin/user/algr/16668/?authorization_uri=https:%2F%2Fallegro.pl%2Fauth%2Foauth%2Fauthorize%3Fclient_id%3Dtb5SFf3cRxEyspDN%26redirect_uri%3Dhttps:%2F%2Fallegro.pl%2Flogin%2Fauth%26response_type%3Dcode%26state%3DBxmOlp&oauth=true,http://www.phishtank.com/phish_detail.php?phish_id=6954020,2021-02-05T22:02:20+00:00,yes,2021-02-06T11:50:03+00:00,yes,Allegro
6954019,https://beansbulletsbandagesandyou.com/bullets/wp-admin/user/algr/?266331554-rynqlwcrvfz,http://www.phishtank.com/phish_detail.php?phish_id=6954019,2021-02-05T22:02:19+00:00,yes,2021-02-06T11:50:52+00:00,yes,Allegro
6954001,http://appatualizecef.com/proc/9332?id=-688748684,http://www.phishtank.com/phish_detail.php?phish_id=6954001,2021-02-05T21:42:56+00:00,yes,2021-02-06T11:51:41+00:00,yes,Other
6953958,http://drmartenssale.me/,http://www.phishtank.com/phish_detail.php?phish_id=6953958,2021-02-05T20:41:43+00:00,yes,2021-02-05T20:43:56+00:00,yes,Other
6953764,http://ativacao-online73681.com/proc/2814?id=-688952476,http://www.phishtank.com/phish_detail.php?phish_id=6953764,2021-02-05T18:31:01+00:00,yes,2021-02-05T19:22:45+00:00,yes,Caixa
6953763,http://ativacao-online73681.com/,http://www.phishtank.com/phish_detail.php?phish_id=6953763,2021-02-05T18:31:00+00:00,yes,2021-02-05T19:22:45+00:00,yes,Caixa
6953680,http://starlingbankplc.com,http://www.phishtank.com/phish_detail.php?phish_id=6953680,2021-02-05T17:12:30+00:00,yes,2021-03-11T20:06:39+00:00,yes,Other
6953644,https://malukutenggarakab.go.id/covid-19/ebay.de.singonacccountc53335b82cb093170657a560aa633ae793b1b483d10d47e1b06db4e/,http://www.phishtank.com/phish_detail.php?phish_id=6953644,2021-02-05T16:31:26+00:00,yes,2021-02-22T01:36:28+00:00,yes,"eBay, Inc."
6953590,https://quintanaevents.co/ebn.cm/sebc.php,http://www.phishtank.com/phish_detail.php?phish_id=6953590,2021-02-05T15:30:37+00:00,yes,2021-02-05T17:33:27+00:00,yes,"ABSA Bank"
6953542,https://re-direct-me.com/?u=Dsjy,http://www.phishtank.com/phish_detail.php?phish_id=6953542,2021-02-05T14:30:53+00:00,yes,2021-02-21T00:36:58+00:00,yes,Other
6953473,http://validation-newpayee.com/,http://www.phishtank.com/phish_detail.php?phish_id=6953473,2021-02-05T14:06:00+00:00,yes,2021-02-05T18:37:42+00:00,yes,Other
6953471,http://www.top20bonus.com/wp-includes/wetransfer/login.php?ul=_LkeFUq_VJOXRTIPtoGYDw17dsfsfd18&amp;fid.18InboxLight.aspxn.1774256418&amp;fid.1r245964252813InboxLight94552_Product-email&amp;email=[[-Email-]],http://www.phishtank.com/phish_detail.php?phish_id=6953471,2021-02-05T14:05:52+00:00,yes,2021-02-05T18:36:52+00:00,yes,Other
6953420,https://clickent.co.jp/owa/,http://www.phishtank.com/phish_detail.php?phish_id=6953420,2021-02-05T14:03:14+00:00,yes,2021-02-05T18:31:01+00:00,yes,Other
6953419,https://clickent.co.jp/owa,http://www.phishtank.com/phish_detail.php?phish_id=6953419,2021-02-05T14:03:13+00:00,yes,2021-02-05T18:31:01+00:00,yes,Other
6953389,http://login-webregistrobr.com/app,http://www.phishtank.com/phish_detail.php?phish_id=6953389,2021-02-05T14:01:51+00:00,yes,2021-02-05T18:26:49+00:00,yes,Other
6953390,http://login-webregistrobr.com/app/,http://www.phishtank.com/phish_detail.php?phish_id=6953390,2021-02-05T14:01:51+00:00,yes,2021-02-05T18:26:49+00:00,yes,Other
6953386,http://intermaticoline.com/inicio,http://www.phishtank.com/phish_detail.php?phish_id=6953386,2021-02-05T14:01:43+00:00,yes,2021-02-05T18:25:58+00:00,yes,Other
6953380,http://dynastyclinic.ae/wp-includes/Requests/Proxy/login.php?cmd=login_submit&amp;id=17140fb0a8b1abce662e0b5377acd04e17140fb0a8b1abce662e0b5377acd04e&amp;session=17140fb0a8b1abce662e0b5377acd04e17140fb0a8b1abce662e0b5377acd04e,http://www.phishtank.com/phish_detail.php?phish_id=6953380,2021-02-05T14:01:23+00:00,yes,2021-02-05T18:25:07+00:00,yes,Other
6953374,http://coinly.cz/mkbbssl/5dd0090514c231026c4c22aa0f7b5496/,http://www.phishtank.com/phish_detail.php?phish_id=6953374,2021-02-05T14:01:06+00:00,yes,2021-02-05T18:25:08+00:00,yes,Other
6953368,http://coinly.cz/mkbbssl/11d5973902c9140758d149dfd2fba322,http://www.phishtank.com/phish_detail.php?phish_id=6953368,2021-02-05T14:00:56+00:00,yes,2021-02-05T18:23:26+00:00,yes,Other
6953363,http://ccjrlaw.com/df/Godaddy/Gy_loginsecurex.icrosoftonlinePlusRetail_02a3ca24_795a4137_a23b.fc72345102b2_Tindex.X86_enus_O365ProPlusRetail_02a3ca2indexjdhindex.X86_enus_O365ProPlu.php,http://www.phishtank.com/phish_detail.php?phish_id=6953363,2021-02-05T14:00:39+00:00,yes,2021-02-05T18:23:26+00:00,yes,Other
6953360,http://bestofdance.com/home/online.asb.co.nz.html,http://www.phishtank.com/phish_detail.php?phish_id=6953360,2021-02-05T14:00:31+00:00,yes,2021-02-05T18:22:35+00:00,yes,Other
6953320,http://atualizacao-online547864.com/,http://www.phishtank.com/phish_detail.php?phish_id=6953320,2021-02-05T13:24:00+00:00,yes,2021-02-05T18:17:30+00:00,yes,Caixa
6953321,http://atualizacao-online547864.com/proc/45728?id=119073153,http://www.phishtank.com/phish_detail.php?phish_id=6953321,2021-02-05T13:24:00+00:00,yes,2021-02-05T18:18:21+00:00,yes,Caixa
6953276,http://or-ca.love/wp-includes/mkb/mkb/v3/kod.php,http://www.phishtank.com/phish_detail.php?phish_id=6953276,2021-02-05T12:57:59+00:00,yes,2021-02-05T18:13:16+00:00,yes,Other
6953222,https://1inich.exchange/#/,http://www.phishtank.com/phish_detail.php?phish_id=6953222,2021-02-05T12:36:30+00:00,yes,2021-02-25T07:45:34+00:00,yes,Other
6953105,https://rb.gy/sekcct,http://www.phishtank.com/phish_detail.php?phish_id=6953105,2021-02-05T10:44:18+00:00,yes,2021-02-19T23:23:59+00:00,yes,Other
6953101,https://bit.ly/3cVL6Ir,http://www.phishtank.com/phish_detail.php?phish_id=6953101,2021-02-05T10:43:07+00:00,yes,2021-02-19T13:59:04+00:00,yes,Other
6953001,https://cutt.ly/eklIxfr,http://www.phishtank.com/phish_detail.php?phish_id=6953001,2021-02-05T09:06:28+00:00,yes,2021-02-19T13:58:17+00:00,yes,Other
6952991,http://dostawaolx.pl/track?id=689094236,http://www.phishtank.com/phish_detail.php?phish_id=6952991,2021-02-05T08:42:17+00:00,yes,2021-03-06T18:11:35+00:00,yes,Other
6952921,https://or-ca.love/wp-includes/js/Portalserver/onlinebanking/login/,http://www.phishtank.com/phish_detail.php?phish_id=6952921,2021-02-05T07:49:24+00:00,yes,2021-02-05T14:26:11+00:00,yes,Other
6952911,https://giris-papara.net/,http://www.phishtank.com/phish_detail.php?phish_id=6952911,2021-02-05T07:27:39+00:00,yes,2021-02-05T07:31:59+00:00,yes,Other
6952892,https://cutt.ly/LaPoste-colis,http://www.phishtank.com/phish_detail.php?phish_id=6952892,2021-02-05T07:03:13+00:00,yes,2021-02-05T07:07:52+00:00,yes,Other
6952869,http://4574c5a83f3739528.temporary.link//DZE59G63BS5V23Q6F5V6FDBXDFVD65S/G0SFG54BXDFG5DV6D/T0SJEDR5TF4GFCEFZPGLFCRISFD/6EZF8E4GERF6ER65ER65,http://www.phishtank.com/phish_detail.php?phish_id=6952869,2021-02-05T06:00:26+00:00,yes,2021-02-05T06:02:24+00:00,yes,Other
6952870,http://4574c5a83f3739528.temporary.link/DZE59G63BS5V23Q6F5V6FDBXDFVD65S/G0SFG54BXDFG5DV6D/T0SJEDR5TF4GFCEFZPGLFCRISFD/6EZF8E4GERF6ER65ER65/,http://www.phishtank.com/phish_detail.php?phish_id=6952870,2021-02-05T06:00:26+00:00,yes,2021-02-05T06:02:24+00:00,yes,Other
6952662,http://www.igricekonzole.com/main,http://www.phishtank.com/phish_detail.php?phish_id=6952662,2021-02-05T02:09:17+00:00,yes,2021-02-05T02:13:46+00:00,yes,Other
6952639,http://online.natwest-welfare.com/,http://www.phishtank.com/phish_detail.php?phish_id=6952639,2021-02-05T02:07:43+00:00,yes,2021-02-05T02:12:08+00:00,yes,Other
6952623,http://globailpage-prodwebex.com/,http://www.phishtank.com/phish_detail.php?phish_id=6952623,2021-02-05T02:06:49+00:00,yes,2021-02-05T02:10:30+00:00,yes,Other
6952544,https://bss.edu.ge/transdoc/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6952544,2021-02-05T02:02:27+00:00,yes,2021-02-05T06:58:13+00:00,yes,Other
6952522,http://globailpage-prodwebex.com/senha.php,http://www.phishtank.com/phish_detail.php?phish_id=6952522,2021-02-05T02:01:05+00:00,yes,2021-02-05T02:03:07+00:00,yes,Other
6952520,http://d521e3ba-0de3-4eae-a9a8-bafefca61eda.htmlcomponentservice.com/get_draft?id=d521e3_888934d851a35b88bb9668fe9ca7c036.html,http://www.phishtank.com/phish_detail.php?phish_id=6952520,2021-02-05T02:00:57+00:00,yes,2021-02-05T02:03:07+00:00,yes,Other
6952472,http://4574c5a83f3739528.temporary.link//DZE59G63BS5V23Q6F5V6FDBXDFVD65S/G0SFG54BXDFG5DV6D/T0SJEDR5TF4GFCEFZPGLFCRISFD/6EZF8E4GERF6ER65ER65//,http://www.phishtank.com/phish_detail.php?phish_id=6952472,2021-02-05T00:50:11+00:00,yes,2021-02-05T00:53:16+00:00,yes,PayPal
6952471,https://cutt.ly/Kkk8MtW,http://www.phishtank.com/phish_detail.php?phish_id=6952471,2021-02-05T00:50:10+00:00,yes,2021-02-05T00:53:16+00:00,yes,PayPal
6952420,https://mimecast.swagonline.co.uk/login.aspx?ReturnUrl=%2f,http://www.phishtank.com/phish_detail.php?phish_id=6952420,2021-02-04T23:07:10+00:00,yes,2021-02-06T11:33:57+00:00,yes,Other
6952419,http://mimecast.swagonline.co.uk/,http://www.phishtank.com/phish_detail.php?phish_id=6952419,2021-02-04T23:07:09+00:00,yes,2021-02-13T21:25:55+00:00,yes,Other
6952273,"https://services.runescape.com-oc.ru/m=weblogin/loginform396,231,743,32654883,2167",http://www.phishtank.com/phish_detail.php?phish_id=6952273,2021-02-04T21:45:45+00:00,yes,2021-02-04T21:50:14+00:00,yes,Other
6952176,http://ebay.com-itm-keystone-outback-25fb-290047.4367249.com/?sa=4hcpki5,http://www.phishtank.com/phish_detail.php?phish_id=6952176,2021-02-04T20:19:44+00:00,yes,2021-02-05T07:25:31+00:00,yes,"eBay, Inc."
6952154,https://sites.google.com/view/sfdfsdfbay/home,http://www.phishtank.com/phish_detail.php?phish_id=6952154,2021-02-04T20:08:26+00:00,yes,2021-02-22T01:41:56+00:00,yes,"eBay, Inc."
6952152,https://pbi.unsam.ac.id/wp-includes/SimplePie/Content/72b1d185542cf096c9b05c9c53335b82cb093170657a560aa633ae793b1b483d10d47e1b06db4e57607184d14193ac41/,http://www.phishtank.com/phish_detail.php?phish_id=6952152,2021-02-04T20:08:10+00:00,yes,2021-02-05T07:29:35+00:00,yes,"eBay, Inc."
6952149,https://bcpzonasegurasbetas.cndigisol.com/,http://www.phishtank.com/phish_detail.php?phish_id=6952149,2021-02-04T20:05:51+00:00,yes,2021-02-04T20:07:36+00:00,yes,Other
6951824,https://rb.gy/eyltiv,http://www.phishtank.com/phish_detail.php?phish_id=6951824,2021-02-04T15:40:33+00:00,yes,2021-02-04T15:46:12+00:00,yes,Other
6951818,"https://services.runescape.com-oc.ru/m=weblogin/loginform643,583,351,61947689,2167",http://www.phishtank.com/phish_detail.php?phish_id=6951818,2021-02-04T15:33:32+00:00,yes,2021-02-04T15:35:11+00:00,yes,Other
6951704,http://westportvillagegallery.com/,http://www.phishtank.com/phish_detail.php?phish_id=6951704,2021-02-04T14:10:10+00:00,yes,2021-02-04T14:18:01+00:00,yes,Other
6951703,https://flowtork.com/cra-arc/home/?cmd=www.ssaonline-account-service.com-update_submit&id=fd23d9571a353535f1dcb878744b5723fd23d9571a353535f1dcb878744b5723&session=fd23d9571a353535f1dcb878744b5723fd23d9571a353535f1dcb878744b5723,http://www.phishtank.com/phish_detail.php?phish_id=6951703,2021-02-04T14:10:07+00:00,yes,2021-02-04T14:18:01+00:00,yes,Other
6951653,http://westportvillagegallery.com/login.htm,http://www.phishtank.com/phish_detail.php?phish_id=6951653,2021-02-04T14:07:04+00:00,yes,2021-02-04T14:13:14+00:00,yes,Other
6951561,http://fedner.net/file/hanmail/login.php?cmd=login_submit&amp;id=3f4a437135a5be5e33a9a3cea253e7783f4a437135a5be5e33a9a3cea253e778&amp;session=3f4a437135a5be5e33a9a3cea253e7783f4a437135a5be5e33a9a3cea253e778,http://www.phishtank.com/phish_detail.php?phish_id=6951561,2021-02-04T14:01:48+00:00,yes,2021-02-04T14:05:14+00:00,yes,Other
6951558,http://dpd-billingerror.com/payment.php,http://www.phishtank.com/phish_detail.php?phish_id=6951558,2021-02-04T14:01:36+00:00,yes,2021-02-04T14:04:26+00:00,yes,Other
6951432,https://koreiamotors.com.br/readme.php,http://www.phishtank.com/phish_detail.php?phish_id=6951432,2021-02-04T12:00:08+00:00,yes,2021-02-06T16:59:07+00:00,yes,Other
6951390,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwj997bWwr_uAhU6BGMBHUe6B44QFjAAegQIAhAC&url=https%3A%2F%2Fsitus99dominoqq.com%2F&usg=AOvVaw0_cbun7NNl19bpyx5-dYIP,http://www.phishtank.com/phish_detail.php?phish_id=6951390,2021-02-04T11:29:44+00:00,yes,2021-03-15T03:13:55+00:00,yes,Other
6951054,"https://services.runescape.com-vc.ru/m=weblogin/loginform952,414,365,66541274,2167",http://www.phishtank.com/phish_detail.php?phish_id=6951054,2021-02-04T03:06:05+00:00,yes,2021-02-04T05:34:39+00:00,yes,Other
6951008,https://www.turningpointyogawithjacki.com/,http://www.phishtank.com/phish_detail.php?phish_id=6951008,2021-02-04T02:09:27+00:00,yes,2021-02-04T05:29:56+00:00,yes,Other
6950999,http://www.recso.org/Account/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6950999,2021-02-04T02:08:42+00:00,yes,2021-02-04T05:29:09+00:00,yes,Other
6950987,http://www.recso.org/Account/signin,http://www.phishtank.com/phish_detail.php?phish_id=6950987,2021-02-04T02:07:52+00:00,yes,2021-02-04T05:28:21+00:00,yes,Other
6950956,https://www.auditmessages.com/signin?t=eyJhbGciOiJIUzI1NiJ9.eyJ0cmFja2luZ190b2tlbiI6IjhjZWEzMDg1LTZmNWYtNDgwMS05OTEzLTRjMmZjZTczNThiMSIsImNlbGwiOiJodHRwczovL3V0MHA3amg4NGUuZXhlY3V0ZS1hcGkuZXUtY2VudHJhbC0xLmFtYXpvbmF3cy5jb20vcHJvZC9hcGkvcGhpc2hpbmdjYW1wYWlnbiIsImNhbXBhaWduX3Rva2VuIjoiZTU2MzAyMDgtZGY2ZC00MDJiLTk3ZDItODEzZGI5M2I3YjRiIiwidGVzdF90b2tlbiI6ZmFsc2UsImV4dGVybmFsX3RyYWluaW5nIjpmYWxzZSwiaWF0IjoxNjEyMzQ1MjgyLCJpc3MiOiJodHRwczovL2FwcC5waGlzaHRocmVhdC5jb20iLCJleHAiOjE2MjAxMjEyODJ9.uO8v-mHm2yV8xOyqusPcpdyeSvAe9N-9Tr3gBURwEVg,http://www.phishtank.com/phish_detail.php?phish_id=6950956,2021-02-04T02:05:53+00:00,yes,2021-02-18T08:57:17+00:00,yes,Other
6950950,http://starme.hekko24.pl/express/alibaba/login.php?cmd=login_submit&amp;id=933db82f55ce55b33e9626604ab7bee3933db82f55ce55b33e9626604ab7bee3&amp;session=933db82f55ce55b33e9626604ab7bee3933db82f55ce55b33e9626604ab7bee3,http://www.phishtank.com/phish_detail.php?phish_id=6950950,2021-02-04T02:05:27+00:00,yes,2021-02-04T05:25:08+00:00,yes,Other
